NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
request restriction	0.00041985934711871525	icbc mobile banking	0.000524824183898394	permit	0.005353206675763619	ask	0.07200587803085966
scenario	0.0007347538574577516	imo	0.0007347538574577516	reside	0.0050383121654245825	circumstance	0.030124908155767818
correction	0.015954655190511178	personal d	0.0003148945103390364	complain	0.008397186942374305	stop	0.012490815576781777
limitation	0.002204261572373255	keeper security	0.00041985934711871525	delete object	0.001679437388474861	complaint	0.0867009551800147
person	0.008082292432035268	customer	0.0008397186942374305	share	0.015744725516951823	lodge	0.06245407788390889
purpose	0.03547811483153144	homer learning	0.00041985934711871525	cancel	0.0014695077149155032	addition	0.010286554004408524
protection	0.011336202372205312	lion studios	0.00041985934711871525	wish	0.020678072845596727	accordance	0.03085966201322557
deletion obligation	0.000524824183898394	tantan	0.000524824183898394	correct update	0.001049648367796788	art	0.013960323291697281
exception	0.0014695077149155032	medium	0.0013645428781358245	amend	0.007557468248136874	privacy	0.029390154298310066
para	0.002204261572373255	supervisory authority	0.0014695077149155032	asus	0.0007347538574577516	remove	0.02718589272593681
entry	0.002204261572373255	information	0.00703264406423848	decline	0.0029390154298310064	game	0.015429831006612785
application	0.004933347328644904	musescore	0.000524824183898394	resolve	0.007662433084916553	user	0.045554739162380606
deletion	0.024981631153563555	amino	0.0017844022252545397	choose	0.0073475385745775165	contact	0.06759735488611315
respect	0.005878030859662013	nekki limited	0.0013645428781358245	charge	0.002204261572373255	eea	0.006612784717119765
way	0.017004303558307968	art.18 gdpr	0.00041985934711871525	forget	0.004618452818305868	policy	0.01322556943423953
profile	0.009341870473391413	nova geims ooo	0.000524824183898394	process pende	0.0012595780413561456	store	0.02204261572373255
membership	0.0014695077149155032	european data protection supervisor	0.000524824183898394	situate	0.0018893670620342186	want	0.027920646583394562
user behaviour	0.000524824183898394	berliner beauftragte	0.00041985934711871525	opt	0.010181589167628844	available	0.011021307861866276
termination	0.0007347538574577516	informationsfreiheit	0.0007347538574577516	control	0.007557468248136874	load	0.002204261572373255
duration	0.0013645428781358245	datenschutz	0.0006297890206780728	arise	0.002099296735593576	follow	0.012490815576781777
case	0.016374514537629895	section ii.i.1.d	0.00041985934711871525	process concern	0.00041985934711871525	section	0.03232916972814107
option	0.004198593471187152	uber	0.00440852314474651	complete	0.006402855043560407	collection	0.014695077149155033
notification	0.002204261572373255	privacy settings	0.001049648367796788	pursuant	0.000524824183898394	handle	0.002204261572373255
recipient	0.00524824183898394	dutch data protection authority	0.000524824183898394	access modify	0.003148945103390364	send	0.020573108008817047
effort	0.002834050593051328	autoriteit persoonsgegevens	0.000524824183898394	sign	0.002099296735593576	access	0.16311535635562086
data transferability	0.000524824183898394	settings	0.0014695077149155032	navigate	0.0007347538574577516	copy	0.07200587803085966
obstruction	0.0007347538574577516	hong kong law	0.000524824183898394	associate	0.008397186942374305	gather	0.002204261572373255
requirement	0.0029390154298310064	legal protection	0.000524824183898394	revise	0.0018893670620342186	modify	0.02351212343864805
objection	0.008082292432035268	doubleugames	0.003253909940170043	restore	0.0014695077149155032	rectification	0.029390154298310066
app setting	0.000524824183898394	telegram	0.000524824183898394	mean	0.003883698960848116	removal	0.002204261572373255
avatar	0.002204261572373255	nhn	0.0006297890206780728	give	0.005563136349322977	restriction	0.03600293901542983
feature	0.0018893670620342186	privacy policy administrator	0.000524824183898394	instruct	0.0012595780413561456	prevent	0.008082292432035268
device	0.009866694657289808	twitter	0.0030439802666106853	retain	0.009236905636611736	company	0.006612784717119765
privacy right	0.000524824183898394	periscope	0.001679437388474861	assert	0.002309226409152934	type	0.0036737692872887582
photo	0.0024141912459326124	direct	0.00041985934711871525	revoke	0.002309226409152934	controller	0.034533431300514325
product	0.004723417655085546	irish data protection commission	0.001049648367796788	file	0.004303558307966831	oppose	0.005143277002204262
instance	0.0029390154298310064	twitter international company	0.000524824183898394	accept	0.002204261572373255	consent	0.046289493019838354
service	0.05290227773695812	privacy shield	0.0009446835310171093	work	0.0007347538574577516	withdraw	0.024246877296105803
review	0.0013645428781358245	jams	0.0007347538574577516	set	0.0039886637976277945	public	0.00881704628949302
request	0.03631783352576887	principles	0.0007347538574577516	like	0.015114936496273748	research	0.0029390154298310064
content	0.007242573737797838	yumobi tekhnolodzhi	0.0003148945103390364	seek	0.002834050593051328	marketing	0.03085966201322557
data protection	0.00619292537000105	yumobi tekhnolodzhi ooo	0.000524824183898394	write	0.004723417655085546	reject	0.0014695077149155032
country	0.008292222105594625	european union	0.0008397186942374305	instal	0.0006297890206780728	decision	0.0036737692872887582
collection	0.013120604597459852	neptune	0.0006297890206780728	visit	0.006507819880340086	automatic	0.002204261572373255
email	0.016479479374409575	camel games	0.00041985934711871525	decide	0.0035688044505090793	expiration	0.0007347538574577516
newsletter	0.001049648367796788	dingtone	0.001574472551695182	note	0.010286554004408524	retention	0.0036737692872887582
access request	0.001154613204576467	longyuan network	0.00041985934711871525	identify	0.003253909940170043	enforce	0.0014695077149155032
app profile page	0.000524824183898394	advertising id	0.000524824183898394	live	0.0035688044505090793	period	0.002204261572373255
change	0.013540463944578566	google android	0.000524824183898394	locate	0.003883698960848116	legal	0.03747244673034533
site	0.0030439802666106853	apple ios	0.000524824183898394	de	0.0006297890206780728	basis	0.014695077149155033
registration account	0.00041985934711871525	duolingo	0.00262412091949197	respect	0.0014695077149155032	carry	0.005878030859662013
access	0.05363703159441587	california civil code	0.000524824183898394	specify	0.0036737692872887582	dedicated	0.0014695077149155032
form	0.004198593471187152	state	0.003148945103390364	register	0.003358874776949722	disclosure	0.006612784717119765
profile setting	0.002099296735593576	bbb eu privacy shield	0.000524824183898394	issue	0.0006297890206780728	owner	0.002204261572373255
charge	0.005563136349322977	facebook google	0.00041985934711871525	grant	0.003148945103390364	obtain	0.03159441587068332
fee	0.0029390154298310064	flaregames	0.001154613204576467	relate	0.020888002519156082	learn	0.002204261572373255
verification	0.0029390154298310064	java	0.00041985934711871525	call opt	0.000524824183898394	undergo	0.005143277002204262
residence place	0.002099296735593576	section	0.001679437388474861	state	0.002834050593051328	regard	0.008082292432035268
infringement	0.00881704628949302	bdsg	0.0014695077149155032	destroy	0.0017844022252545397	aspect	0.0007347538574577516
work	0.0073475385745775165	google account	0.0012595780413561456	access correct	0.00041985934711871525	verify	0.008082292432035268
account setting	0.011126272698645953	google	0.0029390154298310064	submit	0.01322556943423953	accuracy	0.012490815576781777
server	0.0029390154298310064	grab	0.000524824183898394	disconnect	0.0006297890206780728	transmit	0.019838354151359296
order	0.011546132045764669	contact	0.0012595780413561456	possess	0.0013645428781358245	technically	0.00881704628949302
current	0.0007347538574577516	applicationsor	0.0006297890206780728	contain	0.0029390154298310064	feasible	0.010286554004408524
-url-	0.00440852314474651	polish president	0.00041985934711871525	upload	0.0014695077149155032	commonly	0.024246877296105803
support account	0.000524824183898394	huuuges	0.0009446835310171093	describe	0.00871208145271334	hindrance	0.002204261572373255
forum account	0.000524824183898394	data protection officer	0.000524824183898394	agree	0.005143277002204262	claim	0.00881704628949302
profile information	0.003148945103390364	huuugegroup	0.0007347538574577516	post	0.0014695077149155032	competent	0.010286554004408524
users data	0.000524824183898394	dpo	0.001679437388474861	access update	0.001574472551695182	bring	0.0014695077149155032
permission	0.0029390154298310064	huuuge games sp	0.000524824183898394	ensure	0.002204261572373255	justification	0.0007347538574577516
display	0.002099296735593576	huuuges dpo	0.00041985934711871525	supplement	0.005563136349322977	purpose	0.04996326230712711
setting	0.03075469717644589	mopub services	0.00041985934711871525	appear	0.0007347538574577516	know	0.00881704628949302
dispute	0.003253909940170043	twitter international companys	0.000524824183898394	let	0.006507819880340086	ico	0.00440852314474651
evidence	0.0007347538574577516	information society	0.0006297890206780728	respond	0.0029390154298310064	commissioners	0.002204261572373255
expression	0.0007347538574577516	itv	0.0006297890206780728	automate	0.007767397921696232	url	0.00881704628949302
authoriy	0.0007347538574577516	contact homa games	0.000524824183898394	consider	0.0073475385745775165	uk	0.002204261572373255
browser	0.006402855043560407	homa	0.0008397186942374305	take	0.0045134879815261885	issue	0.005143277002204262
cookie	0.006717749553899444	ironhide	0.000524824183898394	allege	0.00440852314474651	office	0.005143277002204262
process	0.0050383121654245825	flash	0.000524824183898394	process base	0.0025191560827122913	make	0.03526818515797208
marketing	0.01658444421118925	availability alerts delivers	0.000524824183898394	disclose	0.005773066022882334	lawfully	0.002204261572373255
exemption	0.002204261572373255	recommendations listmania	0.000524824183898394	complete include	0.0008397186942374305	enable	0.00881704628949302
department	0.0009446835310171093	fireproof	0.000524824183898394	realize	0.0007347538574577516	subject	0.024246877296105803
account setting section	0.001574472551695182	playdemic	0.001679437388474861	uninstall	0.0007347538574577516	hold	0.06465833945628215
browser add	0.0008397186942374305	ico wycliffe house water lane wilmslow sk9 5af cheshire	0.00041985934711871525	contest	0.0050383121654245825	check	0.0036737692872887582
activity	0.00262412091949197	tgtg account	0.0009446835310171093	reset	0.0007347538574577516	continue	0.006612784717119765
page	0.009551800146950772	tgtg platform	0.00041985934711871525	delete restrict	0.000524824183898394	reason	0.010286554004408524
advertising experience	0.001574472551695182	tgtg	0.0012595780413561456	download	0.0050383121654245825	good	0.0036737692872887582
withdrawal	0.002729085756271649	freeview	0.000524824183898394	edit hide	0.000524824183898394	unlawfully	0.00881704628949302
control	0.00440852314474651	data protection act	0.000524824183898394	stop process	0.002099296735593576	erase	0.038941954445260836
day	0.0014695077149155032	picsart service	0.00041985934711871525	adjust	0.0029390154298310064	local	0.011756061719324026
choice	0.00440852314474651	apple	0.0007347538574577516	reach	0.0019943318988138972	comply	0.006612784717119765
opt	0.0008397186942374305	notification settings	0.000524824183898394	block	0.0024141912459326124	successfully	0.0007347538574577516
account tool	0.0009446835310171093	privacy center	0.000524824183898394	unsubscribe	0.0007347538574577516	exercise	0.025716385011021307
association	0.0014695077149155032	spotify	0.0007347538574577516	rectify erase	0.001049648367796788	particular	0.018368846436443792
data stock	0.000524824183898394	swedish data protection authority	0.000524824183898394	access edit	0.00262412091949197	rely	0.0036737692872887582
registration	0.0035688044505090793	datainspektionen	0.0007347538574577516	include	0.02634617403169938	situation	0.014695077149155033
datum subject	0.001679437388474861	netflix	0.0012595780413561456	view update	0.001574472551695182	feel	0.002204261572373255
storage obligation	0.000524824183898394	metro	0.000524824183898394	turn	0.0007347538574577516	legitimate	0.03820720058780309
indication	0.0007347538574577516	huuuge	0.00041985934711871525	raise	0.00262412091949197	fundamental	0.0014695077149155032
data subject	0.004723417655085546	privacy	0.004933347328644904	place delete	0.000524824183898394	freedom	0.006612784717119765
procedure	0.0025191560827122913	keep id	0.00010496483677967881	include disassociate	0.000524824183898394	impact	0.0007347538574577516
mean	0.007557468248136874	keep account	0.00010496483677967881	lose	0.0006297890206780728	ground	0.024246877296105803
declaration	0.0007347538574577516	keep	0.00020992967355935762	mail	0.0018893670620342186	suspend	0.0014695077149155032
legislator	0.0036737692872887582	flurry	0.0003148945103390364	block delete	0.00041985934711871525	establish	0.0014695077149155032
controller rectification	0.000524824183898394	national	0.00020992967355935762	employ	0.0007347538574577516	need	0.011021307861866276
existence	0.0036737692872887582	national datum protection supervisory	0.00010496483677967881	object apply	0.000524824183898394	override	0.00881704628949302
employee	0.0014695077149155032	lion	0.0003148945103390364	correct complete	0.00041985934711871525	following	0.015429831006612785
obligation	0.011126272698645953	berliner beauftragte fr datenschutz	0.00010496483677967881	conduct	0.002729085756271649	scenario	0.0007347538574577516
controller restriction	0.001574472551695182	berlin	0.00020992967355935762	confirm	0.002834050593051328	correction	0.018368846436443792
point	0.002204261572373255	protection authority	0.00010496483677967881	achieve	0.0007347538574577516	incomplete	0.02351212343864805
handling	0.002204261572373255	datum	0.00010496483677967881	determine	0.0007347538574577516	collect	0.03232916972814107
possibility	0.0007347538574577516	may	0.00010496483677967881	notify	0.0034638396137294004	immediately	0.00440852314474651
website	0.00881704628949302	california	0.0003148945103390364	protect	0.0025191560827122913	limitation	0.002204261572373255
link	0.004093628634407474	datum protection supervisory authority	0.00010496483677967881	offer	0.003358874776949722	union	0.002204261572373255
faith effort	0.001574472551695182	contact us	0.00010496483677967881	explain	0.005773066022882334	state	0.01322556943423953
error	0.0029390154298310064	president	0.0003148945103390364	undertake	0.0007347538574577516	assert	0.0029390154298310064
destruction process	0.000524824183898394	mopub	0.000524824183898394	continue process	0.0014695077149155032	defend	0.0014695077149155032
recovery	0.0007347538574577516	partner	0.000524824183898394	remember	0.0006297890206780728	member	0.011021307861866276
method	0.002834050593051328	advertising demand	0.00010496483677967881	aim	0.0014695077149155032	important	0.00440852314474651
profile page	0.002099296735593576	list	0.00020992967355935762	strive	0.002204261572373255	natural	0.002204261572373255
application setting menu	0.000524824183898394	picsart	0.0003148945103390364	review edit	0.001574472551695182	person	0.008082292432035268
block	0.0029390154298310064	regulation	0.002099296735593576	connect	0.0014695077149155032	inform	0.00881704628949302
date	0.006927679227458801	general	0.002099296735593576	select remove	0.000524824183898394	lift	0.0014695077149155032
device setting	0.001049648367796788	policy	0.0029390154298310064	automate process include	0.00041985934711871525	deletion	0.028655400440852314
advertising id	0.0009446835310171093	commissioners	0.0006297890206780728	refuse	0.004093628634407474	obligation	0.01322556943423953
summary	0.0014695077149155032	member	0.002309226409152934	supervise	0.0014695077149155032	exception	0.0014695077149155032
email address	0.0035688044505090793	laws	0.00020992967355935762	keep	0.002834050593051328	apply	0.011021307861866276
user analytic procedure	0.00041985934711871525	officer	0.00041985934711871525	access rectify	0.001574472551695182	unless	0.011021307861866276
privacy policy	0.000524824183898394	inc	0.00020992967355935762	help	0.002204261572373255	para	0.002204261572373255
account information	0.004723417655085546	mobisystems	0.00020992967355935762	infringe	0.00440852314474651	17	0.00440852314474651
answer	0.0013645428781358245	analytics	0.0006297890206780728	pende	0.0012595780413561456	irreversibly	0.0007347538574577516
registration information	0.000524824183898394	european	0.0025191560827122913	outweigh	0.0007347538574577516	change	0.05363703159441587
power	0.0007347538574577516	economic	0.0018893670620342186	desire	0.0034638396137294004	entry	0.002204261572373255
technology	0.0014695077149155032	area	0.0018893670620342186	close	0.0035688044505090793	insofar	0.0014695077149155032
change update	0.001049648367796788	united	0.0012595780413561456	include base	0.00041985934711871525	previously	0.005878030859662013
alternative	0.0018893670620342186	kingdom	0.001049648367796788	think	0.0014695077149155032	enter	0.0029390154298310064
concern	0.008082292432035268	states	0.00041985934711871525	find	0.0029390154298310064	old	0.0014695077149155032
response	0.0014695077149155032	partners	0.00020992967355935762	renew	0.0007347538574577516	completely	0.0029390154298310064
estriction	0.0007347538574577516	publisher	0.00041985934711871525	justify	0.0007347538574577516	necessary	0.0213078618662748
entity	0.0014695077149155032	advertising	0.0008397186942374305	click	0.0035688044505090793	application	0.006612784717119765
data protection legislation	0.000524824183898394	demand	0.00041985934711871525	have	0.0012595780413561456	respect	0.0073475385745775165
contradiction	0.0007347538574577516	kg	0.00020992967355935762	go	0.003148945103390364	jaumo	0.002204261572373255
data protection law	0.003148945103390364	co	0.00020992967355935762	reserve	0.001049648367796788	inaccurate	0.03747244673034533
place	0.004828382491865225	carly	0.00020992967355935762	communicate	0.0007347538574577516	notwithstanding	0.0014695077149155032
resident	0.0014695077149155032	solutions	0.00020992967355935762	try	0.0006297890206780728	easy	0.0014695077149155032
marketing advertising	0.000524824183898394	gmbh	0.00020992967355935762	dispute	0.0014695077149155032	way	0.016164584864070537
promotion purpose	0.000524824183898394	digital	0.00020992967355935762	add update	0.0007347538574577516	profile	0.02351212343864805
contact information	0.0039886637976277945	alliances	0.00020992967355935762	affect	0.004303558307966831	terminate	0.0014695077149155032
advertising purpose	0.000524824183898394	persoonsgegevens	0.00041985934711871525	produce	0.0014695077149155032	membership	0.0014695077149155032
behalf	0.0007347538574577516	autoriteit	0.00041985934711871525	gather edit add	0.000524824183898394	entire	0.002204261572373255
confirmation	0.003778734124068437	supervisory	0.0014695077149155032	consent	0.00440852314474651	finally	0.0014695077149155032
statement	0.0014695077149155032	commission	0.0006297890206780728	recover	0.0007347538574577516	termination	0.0007347538574577516
doubt	0.0007347538574577516	thomson	0.00020992967355935762	plan	0.0006297890206780728	exclude	0.0007347538574577516
device ad identifier	0.000524824183898394	reuters	0.00020992967355935762	obligate	0.0012595780413561456	duration	0.0014695077149155032
advertising	0.0030439802666106853	netherlands	0.00020992967355935762	disagree	0.0006297890206780728	statistical	0.0007347538574577516
customer service department	0.000524824183898394	mobile	0.0006297890206780728	inquire	0.0007347538574577516	previous	0.0007347538574577516
edit	0.0007347538574577516	war	0.00041985934711871525	allow	0.0050383121654245825	behaviour	0.0007347538574577516
app	0.018263881599664113	portal	0.00041985934711871525	review update	0.00262412091949197	anonymous	0.002204261572373255
customer support	0.0006297890206780728	request	0.00041985934711871525	select	0.001574472551695182	irrespective	0.0007347538574577516
rectification right	0.000524824183898394	act	0.00041985934711871525	maintain	0.0036737692872887582	option	0.00440852314474651
complaint erasure	0.000524824183898394	technologies	0.00020992967355935762	mention	0.001049648367796788	case	0.016164584864070537
blockage	0.0007347538574577516	limited	0.0008397186942374305	deactivate	0.002834050593051328	oblige	0.0014695077149155032
legislation	0.001679437388474861	carx	0.00020992967355935762	indicate	0.002099296735593576	notification	0.0036737692872887582
violation	0.002204261572373255	mi	0.00020992967355935762	retrieve	0.0006297890206780728	19	0.0007347538574577516
game account	0.000524824183898394	user	0.00020992967355935762	read	0.0009446835310171093	involve	0.0007347538574577516
storage purpose	0.000524824183898394	experience	0.00020992967355935762	report	0.0007347538574577516	disproportionate	0.0007347538574577516
operating system setting	0.000524824183898394	improvement	0.00020992967355935762	authorize	0.0007347538574577516	recipient	0.005878030859662013
tracking	0.0007347538574577516	program	0.00020992967355935762	hear	0.0007347538574577516	effort	0.00440852314474651
identifier	0.0009446835310171093	location	0.00020992967355935762	cease	0.00440852314474651	shall	0.00881704628949302
transformation	0.0014695077149155032	access	0.00020992967355935762	view	0.004198593471187152	transferability	0.0007347538574577516
communication	0.0029390154298310064	canada	0.00020992967355935762	consult	0.0007347538574577516	requirement	0.0029390154298310064
opportunity	0.0007347538574577516	costa	0.00020992967355935762	customize	0.0007347538574577516	obstruction	0.0007347538574577516
mail	0.004198593471187152	rica	0.00020992967355935762	outline	0.0006297890206780728	objection	0.009551800146950772
e	0.0025191560827122913	commissioner	0.0006297890206780728	remind	0.0006297890206780728	jaumos	0.0007347538574577516
partys	0.0007347538574577516	center	0.00041985934711871525	add	0.00440852314474651	avatar	0.002204261572373255
