NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
control	0.005154639175257732	banking	0.0014727540500736377	relate	0.07511045655375552	rely	0.010309278350515464
choice	0.010309278350515464	section	0.0014727540500736377	call opt	0.003681885125184094	situation	0.06701030927835051
controller	0.005154639175257732	ii.i.1.d	0.0014727540500736377	state	0.009572901325478646	feel	0.005154639175257732
opt	0.005891016200294551	information	0.0014727540500736377	destroy	0.004418262150220913	legitimate	0.12886597938144329
country	0.0066273932253313695	id	0.0014727540500736377	handle	0.004418262150220913	want	0.02577319587628866
data subject	0.011045655375552283	apple	0.0014727540500736377	describe	0.015463917525773196	fundamental	0.010309278350515464
procedure	0.012518409425625921	android	0.0014727540500736377	agree	0.015463917525773196	freedom	0.02577319587628866
mean	0.005154639175257732	ios	0.0014727540500736377	store	0.018409425625920472	impact	0.005154639175257732
declaration	0.005154639175257732	facebook	0.0014727540500736377	process base	0.011782032400589101	make	0.020618556701030927
legislator	0.005154639175257732			collect	0.020618556701030927	ground	0.09278350515463918
point	0.015463917525773196			disclose	0.005154639175257732	party	0.015463917525773196
handling	0.005154639175257732			obtain	0.014727540500736377	objection	0.05154639175257732
possibility	0.005154639175257732			require	0.004418262150220913	jaumos	0.005154639175257732
website	0.0066273932253313695			change	0.018409425625920472	accordance	0.020618556701030927
option	0.004418262150220913			choose	0.015463917525773196	art	0.030927835051546393
link	0.0066273932253313695			reset	0.005154639175257732	permit	0.020618556701030927
advertisement	0.005154639175257732			use	0.053019145802650956	law	0.015463917525773196
retention period	0.003681885125184094			receive	0.005154639175257732	newsletter	0.005154639175257732
destruction process	0.003681885125184094			follow	0.009572901325478646	cancel	0.005154639175257732
recovery	0.005154639175257732			unsubscribe	0.005154639175257732	send	0.020618556701030927
method	0.005154639175257732			let	0.019882179675994108	wish	0.010309278350515464
user analytic procedure	0.0029455081001472753			turn	0.005154639175257732	restrict	0.061855670103092786
privacy policy	0.003681885125184094			decline	0.005154639175257732	unlawfully	0.015463917525773196
request	0.01914580265095729			access	0.005154639175257732	inaccurate	0.010309278350515464
case	0.020618556701030927			block delete	0.0029455081001472753	held	0.010309278350515464
marketing advertising	0.003681885125184094			employ	0.005154639175257732	verification	0.010309278350515464
promotion purpose	0.003681885125184094			like	0.010309278350515464	override	0.03608247422680412
collection	0.011782032400589101			object apply	0.003681885125184094	pende	0.010309278350515464
contact information	0.007363770250368188			correct	0.004418262150220913	arise	0.005154639175257732
advertising purpose	0.003681885125184094			update	0.004418262150220913	reason	0.020618556701030927
behalf	0.005154639175257732			explain	0.010309278350515464	respective	0.015463917525773196
doubt	0.005154639175257732			undertake	0.005154639175257732	order	0.010309278350515464
device ad identifier	0.003681885125184094			remember	0.004418262150220913	exercise	0.04639175257731959
advertising	0.015463917525773196			automate process include	0.0029455081001472753	permission	0.005154639175257732
setting	0.03313696612665685			refuse	0.028718703976435934	users	0.005154639175257732
account	0.010309278350515464			pende	0.005891016200294551	shall	0.010309278350515464
communication	0.010309278350515464			outweigh	0.005154639175257732	mean	0.015463917525773196
